was	O
eroded	O
after	O
the	O
Thatcher	B-ORG
government	I-ORG
broke	O
the	O
link	O
with	O
average	O
earnings	O
.	O

The	O
abolition	O
of	O
Serps	O
(	O
state	O
earnings-related	O
pension	O
scheme	O
)	O
shortly	O
after	O
also	O
weakened	O
the	O
state	O
's	O
provision	O
.	O

Since	O
Labour	B-ORG
came	O
to	O
power	O
in	O
1997	O
we	O
have	O
seen	O
a	O
move	O
towards	O
means-testing	O
and	O
the	O
prospect	O
of	O
the	O
basic	O
pension	O
withering	O
on	O
the	O
vine	O
.	O

More	O
seriously	O
,	O
however	O
,	O
we	O
now	O
see	O
the	O
move	O
from	O
final	O
salary	O
schemes	O
turn	O
into	O
a	O
stampede	O
.	O

The	O
pensions	O
watchdog	O
Opra	B-ORG
says	O
58,000	O
company	O
schemes	O
have	O
been	O
wound	O
up	O
and	O
30,000	O
of	O
the	O
remaining	O
110,000	O
at	O
risk	O
.	O

Prominent	O
names	O
such	O
as	O
Abbey	B-ORG
National	I-ORG
,	O
Ernst	B-ORG
&	I-ORG
Young	I-ORG
,	O
Marks	B-ORG
&	I-ORG
Spencer	I-ORG
,	O
BT	B-ORG
and	O
J	B-ORG
Sainsbury	I-ORG
have	O
declared	O
their	O
schemes	O
closed	O
to	O
newcomers	O
.	O

The	O
supermarket	O
group	O
Iceland	B-ORG
is	O
even	O
disbanding	O
its	O
scheme	O
for	O
current	O
members	O
,	O
an	O
extraordinary	O
and	O
morally	O
questionable	O
move	O
.	O

This	O
abandonment	O
of	O
final	O
salary	O
schemes	O
is	O
often	O
said	O
by	O
employers	O
to	O
be	O
because	O
of	O
changes	O
in	O
accounting	O
rules	O
(	O
a	O
red	O
herring	O
)	O
;	O
because	O
the	O
schemes	O
are	O
getting	O
expensive	O
(	O
TRUE	O
,	O
but	O
probably	O
not	O
unmanageably	O
so	O
)	O
,	O
and	O
because	O
of	O
the	O
Chancellor	O
,	O
Gordon	B-PER
Brown	I-PER
's	O
``	O
stealth	O
tax	O
''	O
on	O
pension	O
funds	O
.	O

On	O
this	O
last	O
point	O
,	O
at	O
least	O
,	O
the	O
companies	O
are	O
right	O
.	O

Mr	O
Brown	B-PER
took	O
	O
5bn	O
a	O
year	O
out	O
of	O
the	O
pensions	O
system	O
in	O
the	O
hope	O
no	O
one	O
would	O
notice	O
-	O
a	O
typically	O
Brownian	O
attempt	O
to	O
pretend	O
that	O
public	O
services	O
can	O
be	O
paid	O
for	O
without	O
pain	O
.	O

Well	O
,	O
we	O
now	O
know	O
who	O
will	O
pay	O
for	O
Mr	O
Brown	B-PER
's	O
tax	O
;	O
the	O
young	O
,	O
the	O
pensioners	O
of	O
tomorrow	O
,	O
few	O
of	O
them	O
rich	O
.	O

So	O
without	O
the	O
state	O
or	O
our	O
employers	O
to	O
look	O
after	O
us	O
,	O
what	O
are	O
we	O
to	O
do	O
?	O

The	O
answer	O
to	O
that	O
was	O
provided	O
as	O
long	O
ago	O
as	O
1988	O
when	O
the	O
then	O
Chancellor	O
,	O
Nigel	B-PER
Lawson	I-PER
,	O
introduced	O
personal	O
pensions	O
.	O

They	O
were	O
meant	O
to	O
be	O
a	O
portable	O
answer	O
to	O
the	O
one	O
big	O
drawback	O
with	O
final	O
salary	O
schemes	O
-	O
that	O
few	O
of	O
us	O
remained	O
with	O
one	O
employer	O
for	O
our	O
working	O
lives	O
.	O

But	O
the	O
record	O
has	O
not	O
been	O
happy	O
.	O

High	O
charges	O
,	O
misleading	O
claims	O
and	O
spectacular	O
mis-selling	O
have	O
brought	O
the	O
industry	O
into	O
disrepute	O
.	O

The	O
Government	B-ORG
's	O
``	O
stakeholder	O
''	O
scheme	O
was	O
an	O
attempt	O
to	O
remedy	O
these	O
problems	O
and	O
to	O
encourage	O
the	O
lower	O
paid	O
to	O
take	O
out	O
pensions	O
,	O
but	O
it	O
too	O
has	O
met	O
with	O
a	O
lukewarm	O
response	O
.	O

The	O
outlook	O
,	O
then	O
,	O
is	O
bleak	O
.	O

We	O
are	O
just	O
such	O
very	O
poor	O
savers	O
,	O
now	O
with	O
new	O
excuses	O
about	O
the	O
untrustworthy	O
nature	O
of	O
the	O
financial	O
services	O
industry	O
.	O

The	O
answer	O
would	O
seem	O
to	O
lie	O
in	O
the	O
Government	B-ORG
providing	O
a	O
much	O
more	O
ambitious	O
version	O
of	O
the	O
stakeholder	O
framework	O
that	O
would	O
make	O
private	O
pensions	O
a	O
safer	O
investment	O
,	O
possibly	O
linked	O
to	O
an	O
element	O
of	O
compulsion	O
.	O

And	O
we	O
need	O
to	O
recognise	O
that	O
there	O
will	O
always	O
be	O
those	O
who	O
will	O
never	O
earn	O
enough	O
to	O
secure	O
an	O
adequate	O
income	O
through	O
a	O
private	O
scheme	O
.	O

For	O
their	O
sakes	O
,	O
the	O
state	O
pension	O
can	O
not	O
be	O
allowed	O
to	O
wither	O
away	O
.	O

It	O
seems	O
that	O
Norman	B-PER
Mailer	I-PER
has	O
been	O
uncharacteristically	O
quiet	O
about	O
an	O
event	O
that	O
occurred	O
while	O
he	O
was	O
in	O
England	B-LOC
on	O
a	O
chat	O
tour	O
.	O

Those	O
interviewing	O
the	O
great	O
man	O
about	O
the	O
new	O
mood	O
of	O
Americans	O
were	O
told	O
that	O
``	O
we	O
need	O
our	O
manhood	O
reaffirmed	O
every	O
six	O
seconds	O
''	O
,	O
and	O
this	O
typically	O
Maileresque	O
soundbite	O
has	O
a	O
curious	O
resonance	O
in	O
the	O
case	O
of	O
Jack	B-PER
Henry	I-PER
Abbott	I-PER
,	O
a	O
convicted	O
murderer	O
,	O
who	O
on	O
10	O
February	O
,	O
hung	O
himself	O
in	O
his	O
cell	O
in	O
a	O
Utah	B-LOC
penitentiary	O
.	O

Abbott	B-PER
,	O
it	O
might	O
just	O
be	O
remembered	O
,	O
was	O
briefly	O
famous	O
in	O
1981	O
when	O
he	O
was	O
the	O
hero	O
,	O
then	O
the	O
villain	O
,	O
of	O
a	O
dramatic	O
tale	O
of	O
the	O
literary	O
life	O
.	O

A	O
couple	O
of	O
years	O
previously	O
,	O
after	O
hearing	O
that	O
Norman	B-PER
Mailer	I-PER
was	O
working	O
on	O
a	O
novel	O
based	O
on	O
the	O
life	O
of	O
the	O
executed	O
murderer	O
Gary	B-PER
Gilmore	I-PER
,	O
Abbott	B-PER
had	O
written	O
a	O
series	O
of	O
letters	O
from	O
Marion	B-ORG
Federal	I-ORG
Prison	I-ORG
,	O
Illinois	B-LOC
,	O
about	O
his	O
own	O
miserable	O
life	O
.	O

From	O
the	O
age	O
of	O
13	O
onwards	O
,	O
he	O
had	O
spent	O
all	O
his	O
life	O
,	O
apart	O
from	O
a	O
year	O
on	O
the	O
run	O
in	O
1971	O
,	O
in	O
an	O
institution	O
.	O

Behind	O
bars	O
,	O
he	O
had	O
descended	O
into	O
criminality	O
and	O
was	O
currently	O
serving	O
a	O
sentence	O
for	O
the	O
fatal	O
stabbing	O
of	O
a	O
fellow-inmate	O
.	O

The	O
story	O
that	O
he	O
told	O
,	O
of	O
childhood	O
cruelty	O
and	O
neglect	O
,	O
of	O
woeful	O
judicial	O
prejudice	O
,	O
of	O
survival	O
through	O
violence	O
in	O
the	O
unseen	O
hell	O
of	O
the	O
American	O
penal	O
system	O
,	O
was	O
probably	O
not	O
that	O
unusual	O
.	O

The	O
way	O
that	O
he	O
wrote	O
about	O
it	O
,	O
on	O
the	O
other	O
hand	O
,	O
was	O
.	O

``	O
This	O
guy	O
is	O
n't	O
a	O
murderer	O
,	O
he	O
's	O
an	O
artist	O
,	O
''	O
Mailer	B-PER
proclaimed	O
,	O
a	O
trifle	O
rashly	O
under	O
the	O
circumstances	O
.	O

He	O
collected	O
the	O
letters	O
,	O
found	O
a	O
publisher	O
for	O
them	O
and	O
wrote	O
an	O
introduction	O
for	O
the	O
book	O
,	O
which	O
was	O
entitled	O
In	O
the	O
Belly	O
of	O
the	O
Beast	O
.	O

During	O
the	O
fuss	O
surrounding	O
publication	O
,	O
he	O
and	O
other	O
writers	O
and	O
actors	O
began	O
to	O
campaign	O
for	O
Abbott	B-PER
's	O
release	O
on	O
parole	O
.	O

The	O
book	O
came	O
out	O
in	O
1981	O
and	O
,	O
in	O
the	O
same	O
year	O
,	O
so	O
did	O
its	O
author	O
.	O

Briefly	O
,	O
Abbott	B-PER
became	O
a	O
semi-celebrity	O
in	O
the	O
literary	O
scene	O
.	O

His	O
work	O
was	O
serialised	O
in	O
The	O
New	B-ORG
York	I-ORG
Review	I-ORG
of	I-ORG
Books	I-ORG
.	O

His	O
ferocious	O
,	O
uncompromising	O
prose	O
was	O
acclaimed	O
.	O

The	O
fact	O
that	O
he	O
was	O
walking	O
free	O
,	O
attending	O
book	O
launches	O
and	O
being	O
interviewed	O
on	O
Good	O
Morning	O
America	O
was	O
seen	O
as	O
triumph	O
of	O
writerly	O
solidarity	O
,	O
a	O
victory	O
for	O
literature	O
over	O
life	O
.	O

Foreign	O
rights	O
in	O
the	O
book	O
were	O
sold	O
worldwide	O
,	O
including	O
to	O
Britain	B-LOC
where	O
I	O
,	O
an	O
editor	O
at	O
the	O
time	O
,	O
was	O
the	O
proud	O
publisher	O
.	O

Then	O
,	O
six	O
weeks	O
after	O
Abbott	B-PER
's	O
release	O
,	O
something	O
unfortunate	O
happened	O
.	O

While	O
eating	O
out	O
at	O
a	O
Manhattan	B-LOC
restaurant	O
,	O
the	O
newly	O
famous	O
author	O
became	O
involved	O
in	O
an	O
altercation	O
with	O
Richard	B-PER
Adan	I-PER
,	O
a	O
young	O
waiter	O
-	O
an	O
altercation	O
that	O
ended	O
with	O
Adan	B-PER
being	O
stabbed	O
to	O
death	O
.	O

The	O
literary	O
bandwagon	O
came	O
to	O
a	O
juddering	O
halt	O
.	O

Writers	O
get	O
excited	O
when	O
their	O
quiet	O
existence	O
is	O
enlivened	O
by	O
real	O
events	O
,	O
but	O
that	O
was	O
too	O
real	O
.	O

Mailer	B-PER
,	O
Susan	B-PER
Sarandon	I-PER
and	O
a	O
few	O
others	O
attended	O
Abbott	B-PER
's	O
trial	O
but	O
,	O
where	O
there	O
had	O
been	O
enthusiasm	O
,	O
there	O
was	O
now	O
embarrassment	O
.	O

Those	O
of	O
us	O
who	O
had	O
published	O
the	O
book	O
found	O
ourselves	O
quietly	O
burying	O
it	O
.	O

After	O
his	O
excursion	O
into	O
the	O
world	O
of	O
letters	O
,	O
Jack	B-PER
Henry	I-PER
Abbott	I-PER
resumed	O
a	O
life	O
of	O
obscurity	O
.	O

The	O
incident	O
became	O
accepted	O
as	O
a	O
perfect	O
little	O
parable	O
of	O
liberal	O
naivety	O
,	O
illustrating	O
the	O
dangers	O
incurred	O
by	O
intellectuals	O
who	O
meddled	O
in	O
matters	O
beyond	O
their	O
experience	O
.	O

Opinions	O
of	O
Abbott	B-PER
's	O
talent	O
were	O
quietly	O
revised	O
,	O
with	O
commentators	O
inevitably	O
quoting	O
Humbert	B-PER
Humbert	I-PER
's	O
line	O
from	O
Lolita	O
:	O
``	O
You	O
can	O
always	O
count	O
on	O
a	O
murderer	O
for	O
a	O
fancy	O
prose	O
style	O
.	O
''	O

But	O
perhaps	O
,	O
now	O
that	O
Abbott	B-PER
is	O
dead	O
,	O
it	O
will	O
be	O
seen	O
that	O
there	O
was	O
more	O
to	O
his	O
story	O
than	O
the	O
gullibility	O
of	O
literary	O
types	O
,	O
that	O
its	O
real	O
tragedy	O
lies	O
deep	O
within	O
American	O
society	O
.	O

Evil	O
is	O
the	O
hot	O
,	O
easy	O
subject	O
over	O
there	O
at	O
the	O
moment	O
.	O

Anyone	O
who	O
wants	O
to	O
look	O
beyond	O
the	O
labels	O
and	O
the	O
name-calling	O
could	O
do	O
worse	O
than	O
to	O
read	O
the	O
letters	O
,	O
sent	O
from	O
the	O
belly	O
of	O
the	O
beast	O
,	O
by	O
Abbott	B-PER
.	O

I	O
have	O
,	O
so	O
far	O
as	O
I	O
recall	O
,	O
kept	O
nude	O
photographs	O
of	O
only	O
one	O
author	O
.	O

It	O
happened	O
during	O
the	O
1990s	O
when	O
someone	O
called	O
Elizabeth	B-PER
Wurtzel	I-PER
was	O
in	O
England	B-LOC
promoting	O
her	O
first	O
book	O
,	O
Prozac	O
Nation	O
.	O

While	O
being	O
interviewed	O
for	O
a	O
men	O
's	O
lifestyle	O
magazine	O
,	O
Wurtzel	B-PER
decided	O
to	O
be	O
more	O
self-revealing	O
than	O
is	O
traditional	O
on	O
these	O
occasions	O
.	O

When	O
the	O
photographer	O
turned	O
up	O
,	O
she	O
stripped	O
off	O
for	O
a	O
series	O
of	O
unscheduled	O
candid	O
shots	O
.	O

I	O
found	O
the	O
results	O
rather	O
more	O
interesting	O
than	O
most	O
author	O
profiles	O
,	O
and	O
for	O
several	O
weeks	O
kept	O
them	O
among	O
my	O
papers	O
for	O
occasional	O
reference	O
.	O

This	O
confession	O
,	O
mildly	O
embarrassing	O
as	O
it	O
may	O
be	O
,	O
is	O
not	O
in	O
the	O
same	O
league	O
as	O
the	O
kind	O
of	O
revelation	O
on	O
which	O
Elizabeth	B-PER
(	O
somehow	O
I	O
feel	O
we	O
are	O
on	O
first-name	O
terms	O
)	O
has	O
built	O
her	O
career	O
.	O

In	O
Prozac	O
Nation	O
,	O
she	O
recounted	O
self-destructive	O
adventures	O
with	O
cocaine	O
,	O
men	O
and	O
therapy	O
during	O
her	O
teens	O
and	O
twenties	O
which	O
had	O
led	O
to	O
an	O
addiction	O
to	O
Prozac	O
.	O

The	O
book	O
was	O
written	O
in	O
over-heated	O
but	O
workmanlike	O
prose	O
and	O
,	O
had	O
she	O
been	O
a	O
bloke	O
,	O
or	O
plain	O
,	O
or	O
middle-aged	O
,	O
it	O
would	O
hardly	O
have	O
been	O
publishable	O
.	O

But	O
Elizabeth	B-PER
was	O
a	O
babe	O
.	O

She	O
was	O
prepared	O
to	O
dish	O
intimate	O
details	O
about	O
herself	O
for	O
journalists	O
,	O
give	O
photographers	O
a	O
few	O
literary	O
skin	O
shots	O
.	O

The	O
book	O
became	O
a	O
bestseller	O
and	O
its	O
author	O
was	O
described	O
as	O
``	O
the	O
voice	O
of	O
generation	O
.	O
''	O

The	O
ploy	O
worked	O
so	O
well	O
that	O
Elizabeth	B-PER
appeared	O
,	O
cute	O
as	O
ever	O
,	O
on	O
the	O
cover	O
of	O
her	O
next	O
book	O
Bitch	O
:	O
In	O
Praise	O
of	O
Difficult	O
Women	O
.	O

She	O
was	O
topless	O
,	O
of	O
course	O
,	O
but	O
,	O
as	O
a	O
small	O
concession	O
to	O
seriousness	O
,	O
her	O
nipples	O
had	O
been	O
airbrushed	O
out	O
-	O
``	O
Elizabeth	B-PER
does	O
n't	O
have	O
any	O
nipples	O
,	O
''	O
her	O
publisher	O
told	O
a	O
reporter	O
when	O
the	O
publicity	O
wagon	O
began	O
to	O
roll	O
again	O
.	O

The	O
content	O
of	O
Bitch	B-PER
was	O
consistent	O
with	O
its	O
presentation	O
.	O

``	O
Feminist	O
writing	O
has	O
become	O
dry	O
.	O

I	O
want	O
to	O
make	O
it	O
wet	O
again	O
,	O
''	O
Elizabeth	B-PER
announced	O
.	O

After	O
drugs	O
and	O
sex	O
,	O
where	O
does	O
a	O
modern	O
author	O
go	O
?	O

Back	O
to	O
more	O
drugs	O
and	O
sex	O
,	O
of	O
course	O
.	O

This	O
week	O
,	O
a	O
new	O
work	O
from	O
Elizabeth	B-PER
Wurtzel	I-PER
is	O
in	O
the	O
bookshops	O
,	O
recounting	O
her	O
latest	O
addiction	O
,	O
this	O
time	O
to	O
Ritalin	O
,	O
the	O
drug	O
given	O
to	O
hyperactive	O
children	O
.	O

The	O
thought	O
,	O
heartless	O
but	O
irresistible	O
,	O
occurs	O
that	O
professionally	O
this	O
was	O
a	O
neat	O
career	O
move	O
,	O
conforming	O
perfectly	O
to	O
what	O
a	O
publisher	O
wants	O
from	O
an	O
author	O
-	O
the	O
same	O
formula	O
as	O
before	O
,	O
but	O
slightly	O
different	O
.	O

What	O
is	O
interesting	O
about	O
Elizabeth	B-PER
's	O
progress	O
is	O
precisely	O
that	O
her	O
version	O
of	O
emotional	O
porn	O
,	O
the	O
hysterical	O
yet	O
glamorising	O
exploitation	O
of	O
one	O
's	O
own	O
darker	O
secrets	O
,	O
is	O
so	O
sensationally	O
successful	O
.	O

To	O
judge	O
by	O
a	O
lengthy	O
newspaper	O
extract	O
,	O
the	O
new	O
book	O
More	O
,	O
Now	O
,	O
Again	O
is	O
no	O
better	O
written	O
than	O
a	O
promising	O
adolescent	O
's	O
diary	O
,	O
yet	O
its	O
author	O
has	O
been	O
reviewed	O
in	O
Time	B-ORG
magazine	O
and	O
interviewed	O
on	O
CNN	B-ORG
,	O
while	O
her	O
book	O
has	O
been	O
serialised	O
in	O
an	O
allegedly	O
serious	O
British	O
broadsheet	O
.	O

A	O
brief	O
visit	O
to	O
one	O
of	O
the	O
numerous	O
websites	O
devoted	O
to	O
her	O
life	O
and	O
works	O
reveals	O
where	O
her	O
appeal	O
lies	O
.	O

A	O
fan	O
,	O
Heather	B-PER
,	O
writes	O
that	O
``	O
each	O
large	O
paragraph	O
I	O
devour	O
gets	O
me	O
one	O
leap	O
closer	O
to	O
being	O
me	O
.	O
''	O

Another	O
message	O
,	O
headed	O
``	O
A	O
cry	O
for	O
help	O
''	O
,	O
is	O
from	O
Jeanette	B-PER
:	O
``	O
i	O
do	O
n't	O
know	O
why	O
i	O
cry	O
,	O
ca	O
n't	O
sleep	O
or	O
concentrate	O
but	O
i	O
'm	O
getting	O
tired	O
.	O

Slowly	O
i	O
'm	O
dying	O
but	O
i	O
'm	O
still	O
trying	O
at	O
14	O
to	O
find	O
happiness	O
.	O
''	O

This	O
,	O
surely	O
,	O
is	O
a	O
profitable	O
new	O
publishing	O
genre	O
in	O
the	O
making	O
.	O

If	O
Heather	B-PER
and	O
Jeanette	B-PER
are	O
pretty	O
and	O
ambitious	O
,	O
they	O
too	O
might	O
one	O
day	O
turn	O
their	O
intimate	O
secrets	O
into	O
literary	O
gold	O
.	O

If	O
,	O
as	O
seems	O
more	O
likely	O
,	O
they	O
are	O
neither	O
of	O
these	O
things	O
,	O
they	O
will	O
at	O
least	O
have	O
the	O
dubious	O
reassurance	O
that	O
addiction	O
is	O
sexy	O
,	O
that	O
confession	O
,	O
pushed	O
far	O
enough	O
,	O
could	O
make	O
you	O
the	O
voice	O
of	O
a	O
generation	O
.	O

Meanwhile	O
,	O
my	O
former	O
pin-up	O
is	O
offering	O
her	O
views	O
on	O
virtually	O
anything	O
.	O

In	O
Manhattan	B-LOC
during	O
the	O
attack	O
on	O
the	O
World	B-LOC
Trade	I-LOC
Centre	I-LOC
,	O
she	O
later	O
revealed	O
that	O
she	O
felt	O
not	O
the	O
slightest	O
emotional	O
reaction	O
.	O

``	O
I	O
thought	O
,	O
``	O
This	O
is	O
a	O
really	O
strange	O
arts	O
project	O
.	O
''	O
''	O

Those	O
following	O
her	O
career	O
may	O
form	O
the	O
same	O
conclusion	O
.	O

Barrister	O
,	O
war	O
hero	O
,	O
politician	O
.	O

Officially	O
:	O
murdered	O
by	O
Irish	B-ORG
National	I-ORG
Liberation	I-ORG
Army	I-ORG
,	O
30	O
March	O
1979	O
.	O

Unofficially	O
:	O
a	O
spy	O
who	O
knew	O
too	O
much	O
?	O

Unanswered	O
questions	O
:	O
was	O
he	O
involved	O
in	O
dirty	O
tricks	O
and	O
extreme	O
right-wing	O
conspiracies	O
?	O

Why	O
did	O
he	O
have	O
to	O
die	O
?	O

And	O
is	O
the	O
story	O
about	O
to	O
be	O
revealed	O
?	O

As	O
far	O
away	O
as	O
Trafalgar	B-LOC
Square	I-LOC
office-workers	O
felt	O
the	O
shudder	O
.	O

``	O
What	O
was	O
that	O
?	O
''	O
was	O
the	O
question	O
repeated	O
across	O
central	O
London	B-LOC
.	O

Up	O
on	O
the	O
fifth	O
floor	O
of	O
the	O
Ministry	B-ORG
of	I-ORG
Defence	I-ORG
,	O
halfway	O
down	O
Whitehall	B-ORG
,	O
someone	O
instantly	O
articulated	O
the	O
answer	O
.	O

``	O
It	O
's	O
a	O
bomb	O
,	O
''	O
the	O
secretaries	O
were	O
told	O
in	O
quiet	O
,	O
chill	O
tones	O
.	O

It	O
was	O
30	O
March	O
1979	O
,	O
and	O
the	O
dull	O
boom	O
was	O
the	O
sound	O
of	O
what	O
was	O
perhaps	O
the	O
most	O
audacious	O
attack	O
ever	O
mounted	O
on	O
the	O
heart	O
of	O
the	O
British	O
political	O
establishment	O
in	O
modern	O
times	O
.	O

The	O
bomb	O
,	O
planted	O
by	O
an	O
IRA	B-ORG
splinter	O
group	O
,	O
had	O
exploded	O
in	O
the	O
underground	O
car	O
park	O
inside	O
the	O
House	B-ORG
of	I-ORG
Commons	I-ORG
.	O

A	O
mercury	O
tilt-switch	O
had	O
been	O
activated	O
in	O
the	O
car	O
of	O
the	O
Tory	B-ORG
politician	O
Airey	B-PER
Neave	I-PER
as	O
he	O
drove	O
up	O
the	O
exit	O
ramp	O
.	O

Why	O
Neave	B-PER
?	O

He	O
appeared	O
to	O
be	O
a	O
figure	O
of	O
small	O
consequence	O
.	O

He	O
had	O
last	O
had	O
a	O
post	O
in	O
government	O
in	O
1959	O
,	O
when	O
he	O
was	O
a	O
junior	O
minister	O
in	O
the	O
transport	O
department	O
.	O

In	O
his	O
current	O
position	O
,	O
as	O
opposition	O
spokesmen	O
on	O
Northern	B-LOC
Ireland	I-LOC
,	O
he	O
might	O
have	O
seemed	O
no	O
more	O
a	O
target	O
than	O
the	O
score	O
of	O
other	O
British	O
politicians	O
who	O
had	O
held	O
such	O
a	O
post	O
in	O
recent	O
times	O
.	O

In	O
fact	O
,	O
the	O
life	O
that	O
was	O
brought	O
to	O
an	O
end	O
so	O
violently	O
that	O
day	O
was	O
one	O
of	O
the	O
most	O
enigmatic	O
in	O
modern	O
politics	O
.	O

For	O
Airey	B-PER
Neave	I-PER
existed	O
in	O
a	O
shadowy	O
world	O
that	O
shifted	O
constantly	O
between	O
the	O
glare	O
of	O
public	O
life	O
and	O
the	O
furtive	O
secrecy	O
of	O
the	O
British	O
intelligence	O
services	O
.	O

He	O
was	O
a	O
man	O
,	O
indeed	O
,	O
who	O
might	O
be	O
said	O
to	O
have	O
not	O
just	O
a	O
double	O
life	O
,	O
but	O
a	O
triple	O
one	O
.	O

Next	O
month	O
,	O
a	O
new	O
biography	O
of	O
the	O
murdered	O
man	O
,	O
Public	O
Servant	O
,	O
Secret	O
Agent	O
,	O
by	O
the	O
political	O
journalist	O
Paul	B-PER
Routledge	I-PER
,	O
is	O
published	O
.	O

It	O
describes	O
Neave	B-PER
as	O
``	O
the	O
ghost	O
in	O
the	O
establishment	O
,	O
faceless	O
and	O
featureless	O
,	O
quietly	O
and	O
decisively	O
fixing	O
the	O
course	O
of	O
events	O
''	O
.	O

But	O
will	O
it	O
unravel	O
the	O
real	O
mystery	O
at	O
the	O
heart	O
of	O
the	O
man	O
?	O

Airey	B-PER
Neave	I-PER
was	O
first	O
thrust	O
into	O
the	O
public	O
eye	O
during	O
the	O
Second	O
World	O
War	O
,	O
when	O
,	O
in	O
1942	O
,	O
he	O
became	O
the	O
first	O
British	O
soldier	O
to	O
escape	O
from	O
the	O
German	O
prisoner-of-war	O
camp	O
in	O
the	O
infamous	O
Colditz	B-ORG
Castle	I-ORG
,	O
which	O
Nazi	B-ORG
propaganda	O
had	O
proclaimed	O
to	O
be	O
``	O
escape-proof	O
''	O
.	O

It	O
was	O
a	O
schoolboy	O
tale	O
of	O
derring-do	O
in	O
which	O
the	O
Eton	B-ORG
and	O
Oxford-educated	O
officer	O
-	O
who	O
had	O
already	O
been	O
mentioned	O
in	O
dispatches	O
and	O
awarded	O
the	O
Military	O
Cross	O
for	O
bravery	O
on	O
the	O
battle-field	O
-	O
teamed	O
up	O
with	O
a	O
Dutch	O
officer	O
to	O
stage	O
a	O
daring	O
escape	O
.	O

Dressed	O
in	O
clothes	O
painted	O
to	O
look	O
like	O
German	O
officers	O
'	O
uniforms	O
,	O
with	O
cardboard	O
badges	O
,	O
they	O
wandered	O
into	O
the	O
castle	O
guardroom	O
and	O
then	O
,	O
with	O
the	O
Dutch	O
officer	O
chatting	O
in	O
fluent	O
German	O
,	O
sauntered	O
past	O
the	O
guards	O
whom	O
they	O
ordered	O
to	O
stand	O
to	O
attention	O
,	O
and	O
out	O
of	O
the	O
gate	O
to	O
freedom	O
.	O

From	O
there	O
they	O
made	O
their	O
way	O
through	O
neutral	O
Switzerland	B-LOC
and	O
thence	O
through	O
Vichy	B-LOC
France	I-LOC
to	O
Spain	B-LOC
,	O
Gibraltar	B-LOC
and	O
safety	O
,	O
in	O
a	O
feat	O
that	O
played	O
directly	O
to	O
the	O
cherished	O
wartime	O
stereotype	O
of	O
jaunty	O
British	O
pluck	O
.	O

After	O
the	O
war	O
,	O
newly-qualified	O
as	O
a	O
barrister	O
,	O
Neave	B-PER
was	O
assigned	O
to	O
the	O
British	B-ORG
War	I-ORG
Crimes	I-ORG
Team	I-ORG
at	O
Nuremberg	B-LOC
,	O
where	O
he	O
served	O
the	O
indictments	O
on	O
Goering	B-PER
and	O
the	O
other	O
major	O
Nazi	B-ORG
war	O
criminals	O
.	O

Thereafter	O
he	O
moved	O
into	O
politics	O
,	O
and	O
by	O
1953	O
had	O
become	O
Conservative	B-ORG
MP	O
for	O
the	O
staunch	O
Home	O
Counties	O
seat	O
of	O
Abingdon	B-LOC
.	O

War-hero	O
,	O
lawyer	O
,	O
politician	O
:	O
Lt-Col	O
Airey	B-PER
Neave	I-PER
was	O
,	O
by	O
the	O
age	O
of	O
36	O
,	O
already	O
a	O
man	O
of	O
many	O
parts	O
.	O

Yet	O
that	O
was	O
not	O
all	O
.	O

On	O
his	O
return	O
to	O
Britain	B-LOC
after	O
escaping	O
from	O
Colditz	B-PER
he	O
was	O
,	O
on	O
the	O
strength	O
of	O
his	O
experience	O
,	O
recruited	O
by	O
military	O
intelligence	O
to	O
a	O
division	O
of	O
MI6	B-ORG
known	O
as	O
MI9	B-ORG
,	O
which	O
advised	O
on	O
escape	O
and	O
insurrection	O
in	O
occupied	O
Europe	B-LOC
until	O
the	O
end	O
of	O
the	O
war	O
.	O

Neave	B-PER
took	O
part	O
in	O
clandestine	O
operations	O
behind	O
enemy	O
lines	O
,	O
helping	O
other	O
PoWs	O
to	O
escape	O
.	O

So	O
outraged	O
was	O
Hitler	B-PER
by	O
his	O
activities	O
that	O
Neave	B-PER
's	O
London	B-LOC
flat	O
was	O
put	O
on	O
Hitler	B-PER
's	O
target	O
list	O
.	O

Officially	O
,	O
he	O
remained	O
in	O
intelligence	O
until	O
1951	O
.	O

Unofficially	O
,	O
he	O
never	O
left	O
,	O
continuing	O
to	O
be	O
involved	O
in	O
MI6	B-ORG
,	O
as	O
was	O
his	O
wife	O
Diana	B-PER
through	O
her	O
links	O
with	O
the	O
migr	O
Polish	O
community	O
.	O

(	O
Ironically	O
,	O
the	O
couple	O
did	O
not	O
,	O
at	O
the	O
time	O
of	O
their	O
marriage	O
,	O
know	O
about	O
the	O
other	O
's	O
secret	O
life	O
.	O

They	O
found	O
out	O
by	O
chance	O
.	O

``	O
One	O
night	O
,	O
I	O
lost	O
one	O
of	O
my	O
agents	O
,	O
''	O
Diana	B-PER
revealed	O
many	O
years	O
later	O
,	O
``	O
and	O
he	O
was	O
one	O
of	O
Airey	B-PER
's	O
,	O
too	O
,	O
so	O
it	O
all	O
came	O
out	O
over	O
dinner	O
